flown_key;customer_key;leg_origin_key;leg_dest_key;trip_origin_key;trip_dest_key;flight_key;fare_class_key;channel_key;fare;miles;minutes_late;ticket_number
113;60;5;14;5;14;20;1;2;370;1948;0;2678
120;60;14;18;14;5;9;2;1;247;1302;0;2678
120;60;18;5;14;5;81;1;2;11;57;0;2678
105;60;6;12;6;12;14;1;3;67;350;0;5321
114;60;12;6;12;6;18;1;2;354;1861;0;5321
136;60;16;10;16;10;15;2;1;288;1514;0;6283
138;60;10;16;10;16;10;1;3;92;482;0;6283
119;60;6;8;6;8;16;3;3;137;722;0;1244
128;60;8;14;8;6;13;3;3;240;1263;0;1244
128;60;14;6;8;6;92;2;3;70;367;0;1244
126;60;1;4;1;8;24;3;3;173;908;0;3138
126;60;4;8;1;8;91;4;3;309;1627;0;3138
131;60;8;1;8;1;7;4;3;269;1415;0;3138
130;60;9;15;9;15;7;3;2;238;1253;55;3016
131;60;15;9;15;9;15;1;2;90;473;0;3016
140;60;12;6;12;1;22;4;2;258;1357;0;4683
140;60;6;1;12;1;83;3;1;326;1714;0;4683
150;60;1;4;1;12;5;1;3;353;1859;0;4683
150;60;4;12;1;12;92;1;4;237;1245;0;4683
161;60;6;5;6;3;17;3;4;20;104;0;3011
161;60;5;3;6;3;85;1;1;30;159;0;3011
169;60;3;4;3;6;16;3;4;345;1816;0;3011
169;60;4;6;3;6;76;2;2;175;920;0;3011
178;60;10;16;10;7;5;4;4;142;747;0;4050
178;60;16;7;10;7;99;1;4;138;727;0;4050
162;60;16;1;16;1;8;3;2;60;316;0;8545
164;60;1;20;1;16;14;4;2;149;784;0;8545
164;60;20;16;1;16;77;1;1;332;1745;0;8545
10;61;20;10;20;4;12;4;4;183;964;0;4523
10;61;10;4;20;4;89;3;1;345;1817;0;4523
17;61;4;11;4;20;22;2;3;277;1459;27;4523
17;61;11;20;4;20;79;4;1;29;153;0;4523
19;61;19;14;19;14;14;3;2;131;689;0;3816
26;61;14;4;14;19;10;2;3;125;659;0;3816
26;61;4;19;14;19;77;4;2;198;1041;0;3816
34;61;3;4;3;4;6;4;3;235;1238;0;912
35;61;4;18;4;3;21;3;3;143;754;0;912
35;61;18;3;4;3;87;2;3;212;1118;0;912
23;61;3;6;3;6;5;4;4;109;576;0;9878
30;61;6;11;6;3;25;1;4;311;1639;0;9878
30;61;11;3;6;3;77;4;4;96;506;0;9878
34;61;1;8;1;2;4;1;3;162;852;0;1322
34;61;8;2;1;2;89;1;2;54;285;0;1322
36;61;2;1;2;1;18;3;1;346;1820;0;1322
37;61;20;7;20;9;19;1;3;216;1137;0;9937
37;61;7;9;20;9;83;3;4;80;419;0;9937
46;61;9;20;9;20;8;2;4;21;108;0;9937
62;61;8;18;8;18;19;4;4;370;1946;17;6388
72;61;18;12;18;8;22;2;1;66;345;0;6388
72;61;12;8;18;8;90;2;4;178;938;50;6388
76;61;3;13;3;11;2;2;1;51;269;0;1241
76;61;13;11;3;11;86;1;1;356;1876;48;1241
78;61;11;10;11;3;19;1;1;40;210;0;1241
78;61;10;3;11;3;92;3;2;56;296;0;1241
80;61;17;7;17;6;6;4;2;223;1175;0;4934
80;61;7;6;17;6;87;1;1;109;575;0;4934
85;61;6;17;6;17;15;4;3;265;1397;0;4934
92;61;12;16;12;11;4;4;4;293;1540;0;292
92;61;16;11;12;11;93;1;1;263;1385;0;292
94;61;11;3;11;12;8;3;2;41;217;0;292
94;61;3;12;11;12;82;3;2;12;64;0;292
91;61;3;7;3;7;6;3;3;61;322;0;8269
93;61;7;3;7;3;11;2;4;81;427;0;8269
94;61;4;16;4;16;8;3;1;350;1844;0;4277
98;61;16;4;16;4;12;3;1;159;835;0;4277
86;61;3;19;3;5;12;2;3;163;857;0;44
86;61;19;5;3;5;75;1;1;32;167;0;44
88;61;5;12;5;3;17;1;2;361;1902;0;44
88;61;12;3;5;3;84;1;4;36;187;0;44
100;61;5;16;5;16;13;1;1;183;964;0;4808
109;61;16;5;16;5;4;3;3;243;1277;0;4808
125;61;13;14;13;14;12;4;3;242;1275;73;464
127;61;14;9;14;13;19;4;4;369;1941;93;464
127;61;9;13;14;13;90;2;2;64;339;0;464
125;61;13;4;13;17;2;2;2;231;1214;0;5135
125;61;4;17;13;17;87;1;3;87;459;0;5135
129;61;17;8;17;13;23;4;3;294;1548;0;5135
129;61;8;13;17;13;77;4;3;11;57;0;5135
133;61;18;20;18;20;16;4;3;45;238;0;578
139;61;20;10;20;18;4;2;2;109;574;0;578
139;61;10;18;20;18;83;4;1;110;579;0;578
128;61;11;14;11;8;3;1;2;248;1304;0;2565
128;61;14;8;11;8;77;1;3;91;480;0;2565
134;61;8;12;8;11;20;4;1;80;420;0;2565
134;61;12;11;8;11;81;4;1;193;1018;0;2565
152;61;14;6;14;6;12;4;3;204;1073;0;8413
158;61;6;14;6;14;10;3;3;23;123;0;8413
135;61;10;6;10;6;10;1;1;164;865;0;5312
145;61;6;2;6;10;11;1;4;376;1977;40;5312
145;61;2;10;6;10;88;1;4;310;1633;0;5312
152;61;3;12;3;9;3;3;4;335;1761;0;7063
152;61;12;9;3;9;81;1;3;251;1320;0;7063
155;61;9;3;9;3;18;1;2;124;651;0;7063
157;61;7;18;7;11;11;4;3;96;504;0;6883
157;61;18;11;7;11;97;3;4;242;1274;0;6883
160;61;11;18;11;7;9;1;4;284;1494;0;6883
160;61;18;7;11;7;97;3;3;36;192;0;6883
171;61;9;18;9;18;19;4;2;344;1808;91;8496
181;61;18;9;18;9;13;3;3;316;1664;0;8496
181;61;14;6;14;6;16;2;3;60;317;0;494
178;61;12;6;12;6;9;3;3;121;637;0;3826
2;62;18;8;18;12;13;1;3;250;1318;96;8182
2;62;8;12;18;12;81;3;2;249;1308;0;8182
10;62;12;18;12;18;11;3;3;220;1159;0;8182
32;62;5;11;5;11;1;3;2;108;567;0;9403
38;62;11;18;11;5;24;3;3;342;1799;0;9403
38;62;18;5;11;5;76;2;2;7;35;0;9403
37;62;15;5;15;7;20;4;2;128;672;0;8202
37;62;5;7;15;7;89;3;4;139;730;0;8202
43;62;7;15;7;15;8;1;2;196;1030;0;8202
29;62;20;16;20;16;2;1;3;7;38;0;8829
34;62;16;20;16;20;10;4;2;98;518;0;8829
54;62;19;14;19;10;21;2;2;255;1342;0;368
54;62;14;10;19;10;89;3;1;353;1859;0;368
58;62;10;1;10;19;2;1;4;198;1042;0;368
58;62;1;19;10;19;95;4;3;99;520;0;368
52;62;20;3;20;1;1;3;4;96;504;0;6404
52;62;3;1;20;1;98;4;2;311;1636;0;6404
54;62;1;6;1;20;20;2;4;238;1252;0;6404
54;62;6;20;1;20;91;3;4;61;322;0;6404
46;62;16;13;16;13;17;2;3;306;1609;0;5060
52;62;13;4;13;16;17;4;4;81;427;32;5060
52;62;4;16;13;16;98;1;4;24;127;0;5060
66;62;19;11;19;11;16;4;2;254;1336;0;431
69;62;11;13;11;19;14;1;1;138;725;0;431
69;62;13;19;11;19;87;1;1;34;179;0;431
64;62;19;3;19;8;25;1;3;108;569;0;9648
64;62;3;8;19;8;87;2;1;300;1578;0;9648
66;62;8;14;8;19;11;1;3;268;1412;0;9648
66;62;14;19;8;19;83;1;4;374;1967;0;9648
89;62;14;18;14;17;4;3;4;151;793;0;5067
89;62;18;17;14;17;86;2;3;360;1893;0;5067
96;62;17;14;17;14;4;3;3;334;1759;0;5067
79;62;18;9;18;19;3;2;4;200;1051;0;7625
79;62;9;19;18;19;94;2;3;362;1903;0;7625
87;62;19;9;19;18;13;4;4;229;1207;0;7625
87;62;9;18;19;18;81;1;4;51;269;70;7625
93;62;20;9;20;7;11;1;3;285;1501;0;6031
93;62;9;7;20;7;86;1;2;71;375;0;6031
101;62;7;20;7;20;19;4;2;191;1003;15;6031
89;62;7;17;7;1;13;1;1;251;1322;0;6328
89;62;17;1;7;1;96;1;3;178;937;19;6328
92;62;1;7;1;7;12;1;2;268;1411;0;6328
102;62;18;13;18;15;21;3;4;14;76;0;2014
102;62;13;15;18;15;97;1;1;82;432;0;2014
112;62;15;18;15;18;10;2;1;180;949;0;2014
116;62;9;14;9;14;9;1;1;202;1064;95;9052
120;62;14;17;14;9;9;2;2;282;1483;0;9052
120;62;17;9;14;9;98;3;3;297;1565;0;9052
136;62;3;18;3;18;19;1;1;276;1452;0;9935
146;62;18;13;18;3;12;2;2;367;1932;0;9935
146;62;13;3;18;3;84;3;3;280;1476;0;9935
130;62;5;15;5;20;14;1;1;130;683;0;8787
130;62;15;20;5;20;93;2;3;338;1780;0;8787
137;62;20;8;20;5;23;2;4;1;7;0;8787
137;62;8;5;20;5;97;4;4;17;90;0;8787
127;62;12;14;12;14;17;2;4;135;709;0;7633
128;62;14;12;14;12;8;4;2;182;960;0;7633
151;62;20;1;20;15;7;4;2;328;1727;0;6462
151;62;1;15;20;15;95;2;2;378;1989;0;6462
160;62;15;20;15;20;8;1;3;45;237;0;6462
140;62;16;20;16;20;2;1;4;122;640;0;2652
146;62;20;13;20;16;10;3;2;255;1340;0;2652
146;62;13;16;20;16;98;2;1;205;1077;0;2652
169;62;15;3;15;3;14;2;3;290;1525;0;6940
170;62;3;5;3;15;19;2;2;182;959;0;6940
170;62;5;15;3;15;85;3;1;26;138;0;6940
172;62;4;15;4;7;23;2;1;123;645;0;7648
172;62;15;7;4;7;77;2;4;369;1944;0;7648
177;62;7;16;7;4;24;2;4;365;1922;0;7648
177;62;16;4;7;4;85;1;2;130;686;75;7648
179;62;5;11;5;11;17;2;4;363;1908;0;1511
16;63;10;19;10;19;8;2;3;101;530;0;8975
26;63;19;9;19;10;25;2;2;293;1543;0;8975
26;63;9;10;19;10;78;3;2;346;1822;0;8975
26;63;10;17;10;17;19;3;1;29;154;0;1148
36;63;17;10;17;10;3;4;4;17;88;0;1148
41;63;10;15;10;2;19;3;2;184;968;0;9578
41;63;15;2;10;2;77;2;1;165;869;0;9578
42;63;2;10;2;10;17;3;4;357;1880;0;9578
44;63;1;12;1;12;20;3;3;152;799;0;2459
51;63;12;19;12;1;23;1;4;131;690;0;2459
51;63;19;1;12;1;85;4;3;55;289;0;2459
41;63;2;19;2;19;10;3;3;33;173;0;290
42;63;19;2;19;2;9;3;3;341;1793;0;290
58;63;18;13;18;13;1;3;2;200;1052;0;370
68;63;13;16;13;18;24;1;3;48;251;0;370
68;63;16;18;13;18;85;4;3;278;1461;0;370
53;63;3;4;3;17;7;4;3;372;1957;0;8613
53;63;4;17;3;17;86;2;4;216;1137;0;8613
61;63;17;20;17;3;4;4;3;81;427;0;8613
61;63;20;3;17;3;98;1;2;83;438;0;8613
77;63;3;17;3;15;24;2;4;345;1816;0;1195
77;63;17;15;3;15;84;3;1;346;1823;50;1195
85;63;15;12;15;3;2;3;4;314;1654;0;1195
85;63;12;3;15;3;89;2;1;80;420;0;1195
61;63;15;14;15;14;7;4;2;290;1524;0;9940
66;63;14;15;14;15;7;3;4;375;1973;0;9940
74;63;11;17;11;2;7;2;2;61;321;0;4338
74;63;17;2;11;2;92;1;2;204;1072;0;4338
83;63;2;11;2;11;10;4;3;227;1193;0;4338
87;63;10;3;10;12;3;1;2;126;663;0;3878
87;63;3;12;10;12;92;4;3;177;929;0;3878
96;63;12;10;12;10;11;2;2;217;1140;0;3878
96;63;3;9;3;1;7;2;4;59;313;0;1970
96;63;9;1;3;1;84;2;1;269;1415;0;1970
106;63;1;7;1;3;12;1;2;330;1736;0;1970
106;63;7;3;1;3;91;1;2;27;140;0;1970
114;63;10;1;10;13;2;3;1;299;1575;0;7966
114;63;1;13;10;13;86;1;1;326;1717;0;7966
123;63;13;17;13;10;9;4;4;360;1896;77;7966
123;63;17;10;13;10;82;4;4;27;140;0;7966
102;63;11;14;11;14;5;4;1;103;543;0;7517
107;63;14;11;14;11;14;2;1;236;1244;0;7517
128;63;11;5;11;5;20;3;2;162;852;0;639
138;63;5;11;5;11;7;2;1;303;1596;0;639
111;63;10;16;10;16;10;2;4;159;837;0;9618
117;63;16;10;16;10;10;3;4;218;1148;0;9618
123;63;10;18;10;7;10;1;3;359;1887;0;4632
123;63;18;7;10;7;89;3;3;119;624;46;4632
126;63;7;2;7;10;5;4;3;283;1488;0;4632
126;63;2;10;7;10;84;2;1;266;1402;19;4632
140;63;9;14;9;19;7;4;2;253;1332;0;5787
140;63;14;19;9;19;92;1;3;374;1970;0;5787
146;63;19;9;19;9;18;3;2;33;175;0;5787
136;63;9;4;9;14;15;3;3;38;198;0;3027
136;63;4;14;9;14;94;2;4;273;1438;0;3027
144;63;14;9;14;9;18;2;1;93;487;0;3027
160;63;5;20;5;20;8;1;2;49;259;0;169
168;63;20;10;20;5;5;1;2;288;1517;0;169
168;63;10;5;20;5;99;2;4;65;344;0;169
149;63;14;9;14;9;17;1;1;125;657;0;5990
150;63;9;19;9;14;25;2;2;59;312;0;5990
150;63;19;14;9;14;77;1;2;234;1233;0;5990
158;63;3;15;3;8;18;1;2;323;1700;0;5711
158;63;15;8;3;8;88;1;1;275;1449;0;5711
168;63;8;7;8;3;8;1;4;11;56;0;5711
168;63;7;3;8;3;88;4;1;295;1551;0;5711
167;63;17;18;17;15;23;1;1;86;451;0;8711
167;63;18;15;17;15;78;1;1;21;112;0;8711
168;63;15;20;15;17;4;2;4;275;1448;0;8711
168;63;20;17;15;17;98;2;1;152;801;0;8711
178;63;12;4;12;1;18;3;4;80;419;0;1716
178;63;4;1;12;1;90;1;4;106;556;0;1716
183;63;1;12;1;12;19;3;4;64;339;0;1716
172;63;16;6;16;6;11;3;1;46;244;0;253
173;63;6;16;6;16;13;2;3;4;21;0;253
2;64;4;20;4;20;17;3;2;370;1948;0;9848
8;64;20;4;20;4;4;3;1;361;1899;75;9848
9;64;3;9;3;7;9;2;2;30;158;0;1522
9;64;9;7;3;7;83;2;2;160;844;0;1522
15;64;7;3;7;3;20;1;1;98;517;0;1522
35;64;2;7;2;7;16;4;3;101;530;0;9190
40;64;7;2;7;2;4;4;4;13;68;7;9190
25;64;10;18;10;15;9;3;4;333;1751;0;8932
25;64;18;15;10;15;88;4;2;211;1111;0;8932
34;64;15;2;15;10;2;4;1;340;1787;0;8932
34;64;2;10;15;10;89;1;1;296;1556;0;8932
42;64;13;11;13;3;5;4;3;64;337;0;8345
42;64;11;3;13;3;78;4;3;149;785;0;8345
51;64;3;5;3;13;16;3;1;368;1936;0;8345
51;64;5;13;3;13;88;1;4;239;1257;0;8345
48;64;3;9;3;6;8;1;1;9;46;0;5352
48;64;9;6;3;6;98;1;3;5;26;80;5352
54;64;6;3;6;3;10;2;3;206;1082;4;5352
48;64;2;1;2;1;17;1;4;120;631;0;1859
57;64;1;2;1;2;9;1;2;141;744;0;1859
69;64;2;10;2;10;3;2;4;318;1675;45;415
74;64;10;17;10;2;7;4;3;71;373;0;415
74;64;17;2;10;2;84;1;2;135;711;0;415
61;64;9;20;9;3;14;4;4;98;518;0;4000
61;64;20;3;9;3;93;3;4;366;1928;9;4000
66;64;3;20;3;9;17;2;4;30;157;0;4000
66;64;20;9;3;9;83;4;3;223;1175;0;4000
67;64;10;15;10;20;20;4;1;192;1010;0;3689
67;64;15;20;10;20;90;3;4;225;1185;0;3689
76;64;20;10;20;10;13;1;3;296;1560;0;3689
98;64;14;11;14;2;3;1;2;148;779;0;1505
98;64;11;2;14;2;86;3;1;237;1246;0;1505
102;64;2;14;2;14;18;4;1;146;771;0;1505
79;64;20;13;20;13;5;2;1;86;454;0;3837
82;64;13;20;13;20;10;4;4;247;1301;0;3837
89;64;14;3;14;13;12;4;1;90;475;0;7189
89;64;3;13;14;13;79;2;2;93;490;0;7189
91;64;13;14;13;14;18;4;4;163;857;0;7189
118;64;12;15;12;15;9;1;3;340;1789;0;4423
119;64;15;12;15;12;6;1;4;159;836;0;4423
111;64;4;15;4;18;25;3;2;291;1529;0;7727
111;64;15;18;4;18;92;4;1;275;1445;0;7727
115;64;18;5;18;4;5;4;2;126;663;0;7727
115;64;5;4;18;4;81;4;4;265;1394;0;7727
135;64;14;3;14;3;17;3;2;283;1491;0;6569
143;64;3;15;3;14;16;3;2;316;1664;0;6569
143;64;15;14;3;14;76;1;4;296;1558;0;6569
135;64;10;4;10;1;12;4;1;114;600;0;2055
135;64;4;1;10;1;92;1;4;10;54;0;2055
137;64;1;10;1;10;7;2;4;290;1527;67;2055
132;64;4;18;4;6;23;3;1;54;284;43;3871
132;64;18;6;4;6;88;1;1;14;75;0;3871
140;64;6;13;6;4;2;2;2;79;417;0;3871
140;64;13;4;6;4;87;3;3;2;12;0;3871
131;64;19;18;19;15;13;2;1;266;1402;0;7327
131;64;18;15;19;15;91;4;4;333;1753;0;7327
132;64;15;3;15;19;22;2;2;13;67;0;7327
132;64;3;19;15;19;95;2;3;65;344;89;7327
141;64;13;18;13;12;19;2;4;303;1593;0;5261
141;64;18;12;13;12;85;3;2;73;383;0;5261
148;64;12;6;12;13;9;4;3;186;979;0;5261
148;64;6;13;12;13;75;2;3;257;1353;0;5261
164;64;1;3;1;7;16;4;2;269;1415;0;8346
164;64;3;7;1;7;90;4;3;121;637;0;8346
173;64;7;17;7;1;23;1;1;338;1780;0;8346
173;64;17;1;7;1;99;2;2;315;1660;0;8346
156;64;20;19;20;5;6;3;4;258;1359;0;4717
156;64;19;5;20;5;76;1;4;248;1305;0;4717
160;64;5;20;5;20;2;1;4;157;824;0;4717
172;64;14;17;14;17;20;1;1;291;1529;0;283
175;64;17;19;17;14;4;4;4;284;1494;0;283
175;64;19;14;17;14;93;3;4;213;1121;0;283
20;65;13;9;13;15;3;1;1;15;78;0;5484
20;65;9;15;13;15;82;4;1;138;725;0;5484
28;65;15;7;15;13;19;2;2;352;1851;0;5484
28;65;7;13;15;13;96;1;2;243;1281;0;5484
15;65;3;9;3;9;9;4;3;279;1466;0;1337
25;65;9;3;9;3;10;2;3;222;1170;0;1337
22;65;15;2;15;4;20;1;4;199;1048;0;3454
22;65;2;4;15;4;75;1;4;57;301;0;3454
29;65;4;16;4;15;16;3;4;379;1996;0;3454
29;65;16;15;4;15;97;3;3;229;1204;0;3454
34;65;19;16;19;3;4;3;1;239;1258;0;6530
34;65;16;3;19;3;83;4;1;23;123;89;6530
43;65;3;6;3;19;10;1;4;283;1489;0;6530
43;65;6;19;3;19;78;3;1;107;562;0;6530
36;65;10;2;10;18;14;1;1;29;155;0;3283
36;65;2;18;10;18;76;3;2;194;1023;50;3283
44;65;18;8;18;10;24;3;2;38;201;0;3283
44;65;8;10;18;10;99;2;3;355;1867;0;3283
37;65;4;2;4;19;6;4;2;118;622;0;4641
37;65;2;19;4;19;89;4;4;331;1742;0;4641
45;65;19;20;19;4;17;2;2;323;1701;0;4641
45;65;20;4;19;4;83;2;2;34;177;0;4641
47;65;18;11;18;13;23;4;3;162;850;17;2925
47;65;11;13;18;13;89;3;2;270;1422;0;2925
49;65;13;16;13;18;11;4;2;58;305;62;2925
49;65;16;18;13;18;86;3;4;8;41;0;2925
61;65;8;4;8;19;14;1;4;230;1212;0;685
61;65;4;19;8;19;75;1;1;229;1206;67;685
63;65;19;5;19;8;18;1;2;241;1266;0;685
63;65;5;8;19;8;76;2;1;277;1460;0;685
87;65;3;4;3;4;5;1;1;263;1384;0;896
96;65;4;3;4;3;6;4;3;67;354;0;896
94;65;10;15;10;15;14;4;3;113;596;0;5819
100;65;15;20;15;10;3;2;4;115;605;0;5819
100;65;20;10;15;10;99;2;1;152;798;0;5819
86;65;16;2;16;2;13;4;1;252;1326;0;7672
93;65;2;8;2;16;10;4;1;54;284;0;7672
93;65;8;16;2;16;95;2;1;117;615;0;7672
96;65;2;5;2;13;22;1;2;8;44;0;4237
96;65;5;13;2;13;82;1;3;313;1645;0;4237
100;65;13;5;13;2;5;4;3;310;1634;0;4237
100;65;5;2;13;2;94;1;1;8;41;0;4237
107;65;17;9;17;4;17;1;4;154;810;0;8745
107;65;9;4;17;4;92;1;3;131;691;0;8745
111;65;4;17;4;17;1;1;3;64;338;0;8745
115;65;4;20;4;20;9;4;3;237;1245;0;1140
123;65;20;4;20;4;9;3;3;51;268;0;1140
123;65;11;8;11;8;15;4;3;262;1379;0;871
128;65;8;11;8;11;1;2;2;88;464;0;871
121;65;17;3;17;14;25;2;4;356;1876;0;5794
121;65;3;14;17;14;86;3;3;213;1119;0;5794
125;65;14;17;14;17;12;3;3;97;513;0;5794
131;65;20;14;20;10;19;3;2;268;1408;0;7069
131;65;14;10;20;10;99;2;1;377;1985;0;7069
137;65;10;20;10;20;20;3;2;124;652;0;7069
124;65;9;10;9;2;16;1;2;5;26;0;1204
124;65;10;2;9;2;82;3;1;63;332;0;1204
131;65;2;17;2;9;11;2;3;210;1106;0;1204
131;65;17;9;2;9;81;1;1;173;910;0;1204
146;65;5;2;5;2;11;4;2;138;727;0;9532
149;65;2;5;2;5;11;1;4;300;1578;0;9532
150;65;3;11;3;4;1;3;4;134;704;0;4704
150;65;11;4;3;4;92;3;2;255;1344;0;4704
159;65;4;12;4;3;22;3;1;222;1171;0;4704
159;65;12;3;4;3;86;3;3;357;1881;0;4704
143;65;16;4;16;4;6;2;3;345;1816;0;5908
152;65;4;16;4;16;11;1;2;119;624;0;5908
168;65;5;3;5;6;11;4;1;340;1792;0;3569
168;65;3;6;5;6;79;2;2;48;251;46;3569
174;65;6;5;6;5;14;2;4;253;1332;0;3569
179;65;14;5;14;16;25;2;2;240;1262;0;8049
179;65;5;16;14;16;92;1;2;183;961;0;8049
177;65;7;20;7;2;3;3;3;172;906;0;5742
177;65;20;2;7;2;86;4;4;188;990;0;5742
183;65;2;5;2;7;1;2;1;355;1868;0;5742
183;65;5;7;2;7;82;4;1;25;130;0;5742
22;66;17;4;17;4;19;3;3;139;730;0;7367
25;66;4;17;4;17;19;3;2;226;1187;0;7367
31;66;13;12;13;12;14;1;1;106;558;21;8775
39;66;12;13;12;13;5;3;3;198;1042;0;8775
43;66;7;10;7;12;1;3;3;55;292;0;1958
43;66;10;12;7;12;87;1;3;325;1713;0;1958
48;66;12;7;12;7;15;4;1;103;541;0;1958
25;66;4;9;4;13;6;1;3;38;200;0;6170
25;66;9;13;4;13;81;1;1;78;409;0;6170
29;66;13;2;13;4;8;3;3;279;1466;0;6170
29;66;2;4;13;4;91;2;4;361;1898;0;6170
32;66;14;8;14;16;19;1;1;11;60;0;8344
32;66;8;16;14;16;88;3;2;41;218;0;8344
34;66;16;14;16;14;14;1;2;84;440;0;8344
43;66;3;1;3;1;11;2;3;146;770;0;7103
47;66;1;18;1;3;9;1;4;145;765;0;7103
47;66;18;3;1;3;84;3;2;101;533;0;7103
63;66;20;15;20;14;10;2;1;61;320;0;1344
63;66;15;14;20;14;76;4;4;249;1311;0;1344
65;66;14;20;14;20;1;2;4;163;858;0;1344
78;66;12;6;12;6;16;3;2;360;1895;0;7614
80;66;6;12;6;12;16;4;3;69;364;0;7614
75;66;4;10;4;15;15;1;4;79;416;0;4390
75;66;10;15;4;15;98;2;1;264;1387;0;4390
76;66;15;4;15;4;9;4;1;73;384;0;4390
93;66;1;11;1;6;25;4;2;199;1046;0;3911
93;66;11;6;1;6;98;2;2;113;593;0;3911
98;66;6;1;6;1;11;4;2;225;1184;0;3911
81;66;17;8;17;8;18;1;1;300;1578;0;6110
84;66;8;9;8;17;3;2;3;26;139;0;6110
84;66;9;17;8;17;97;2;2;21;111;0;6110
83;66;12;16;12;16;20;1;4;294;1549;0;6073
90;66;16;5;16;12;11;3;3;43;225;0;6073
90;66;5;12;16;12;88;3;2;284;1494;0;6073
89;66;8;1;8;2;13;1;3;167;877;0;6307
89;66;1;2;8;2;77;3;3;201;1059;0;6307
94;66;2;8;2;8;10;3;1;351;1848;0;6307
107;66;9;17;9;8;17;2;3;30;158;0;9966
107;66;17;8;9;8;95;2;2;179;943;0;9966
117;66;8;9;8;9;15;2;2;102;539;0;9966
126;66;13;19;13;16;23;1;2;71;372;0;4099
126;66;19;16;13;16;90;1;3;275;1445;0;4099
132;66;16;5;16;13;6;1;4;318;1675;0;4099
132;66;5;13;16;13;88;3;3;216;1136;0;4099
116;66;4;7;4;18;22;2;2;7;38;0;4282
116;66;7;18;4;18;83;1;4;55;288;0;4282
124;66;18;4;18;4;20;1;1;217;1144;0;4282
143;66;13;18;13;18;2;3;1;317;1667;0;7667
150;66;18;13;18;13;12;1;1;153;805;0;7667
130;66;9;19;9;19;19;3;4;202;1065;0;9792
136;66;19;11;19;9;14;2;2;335;1764;0;9792
136;66;11;9;19;9;97;3;4;235;1237;0;9792
128;66;20;17;20;17;2;1;4;92;483;0;7559
132;66;17;14;17;20;10;2;4;24;128;0;7559
132;66;14;20;17;20;78;4;1;254;1336;0;7559
141;66;5;11;5;11;6;3;4;179;941;0;6329
148;66;11;5;11;5;3;2;2;273;1439;0;6329
145;66;19;10;19;10;20;1;4;240;1261;0;6331
151;66;10;7;10;19;14;2;3;208;1096;0;6331
151;66;7;19;10;19;98;4;3;256;1348;0;6331
163;66;15;13;15;19;4;2;3;154;812;0;1488
163;66;13;19;15;19;77;1;2;281;1479;0;1488
165;66;19;15;19;15;20;3;4;281;1481;0;1488
183;66;15;20;15;7;2;2;1;82;432;83;8762
183;66;20;7;15;7;95;2;3;130;682;0;8762
164;66;7;2;7;2;19;1;1;158;834;0;6158
168;66;2;18;2;7;24;3;4;117;614;0;6158
168;66;18;7;2;7;94;3;3;106;557;0;6158
13;67;18;12;18;12;17;3;1;328;1728;0;76
22;67;12;18;12;18;11;2;2;378;1987;0;76
34;67;10;13;10;13;14;4;1;277;1457;0;8414
36;67;13;6;13;10;1;4;4;127;671;0;8414
36;67;6;10;13;10;84;4;1;48;252;0;8414
31;67;8;7;8;6;15;2;1;112;591;0;8928
31;67;7;6;8;6;75;1;1;286;1504;0;8928
35;67;6;8;6;8;20;2;1;144;756;0;8928
38;67;5;6;5;6;5;1;3;6;29;0;8546
46;67;6;10;6;5;13;4;3;124;652;0;8546
46;67;10;5;6;5;97;3;1;336;1771;0;8546
53;67;15;3;15;10;1;3;4;4;21;0;2271
53;67;3;10;15;10;93;1;1;372;1957;0;2271
62;67;10;4;10;15;6;2;2;41;216;0;2271
62;67;4;15;10;15;96;3;4;249;1312;0;2271
53;67;15;13;15;3;6;1;3;60;314;0;9029
53;67;13;3;15;3;92;4;2;348;1830;0;9029
59;67;3;15;3;15;1;4;4;204;1074;0;9029
52;67;14;12;14;12;10;4;4;284;1494;0;1345
62;67;12;3;12;14;18;1;2;162;850;0;1345
62;67;3;14;12;14;96;2;1;347;1828;0;1345
58;67;1;7;1;7;13;2;4;101;531;0;3714
59;67;7;13;7;1;1;2;1;127;666;0;3714
59;67;13;1;7;1;86;2;1;209;1101;0;3714
83;67;14;19;14;2;16;2;1;166;875;0;5085
83;67;19;2;14;2;79;1;2;181;955;0;5085
93;67;2;14;2;14;8;1;2;138;726;0;5085
77;67;2;14;2;14;19;4;1;27;140;0;3509
78;67;14;2;14;2;16;3;1;291;1533;0;3509
101;67;7;11;7;11;8;2;3;263;1385;0;4757
108;67;11;17;11;7;1;3;4;312;1641;15;4757
108;67;17;7;11;7;81;3;3;212;1115;0;4757
91;67;8;16;8;16;17;3;1;80;423;0;9589
96;67;16;2;16;8;12;1;2;19;100;0;9589
96;67;2;8;16;8;87;2;3;39;203;0;9589
87;67;17;19;17;19;5;2;1;294;1546;0;625
89;67;19;17;19;17;14;2;4;98;518;0;625
101;67;3;12;3;14;14;3;2;21;111;0;2737
101;67;12;14;3;14;76;1;1;193;1018;0;2737
110;67;14;3;14;3;8;1;3;238;1253;0;2737
102;67;5;11;5;11;19;2;1;102;536;0;7426
110;67;11;5;11;5;13;2;3;16;82;0;7426
109;67;3;14;3;17;22;1;3;324;1703;0;1670
109;67;14;17;3;17;98;2;1;333;1753;0;1670
112;67;17;3;17;3;12;2;4;190;998;0;1670
